ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT
14601	tigre	opposite, in front of	ḳäbəl	qˤæbəl	qˤ æ b ə l		1589	- - qˤ æ b ə l - -
17839	ugaritic	oppressed, miserable	dak	dak	d a k		2044	d a k - -
11134	ugaritic	oppressor	ḳš	qˤʃ	qˤ ʃ		1139	qˤ - ʃ -
9239	sabaic	oracular dream	ḥlm	ħlm	ħ l m		954	- ħ - - - l - m - - -
18272	ps	order, decision (divine)	*parṣ̂-	parɬˤ-	p a r ɬˤ		2140	p a r ɬˤ -
1953	ugaritic	order, demand	ˀamr	ʔamr	ʔ a m r		130	ʔ a m r
3365	qatabanian	orders, instructions; affair, matter	ˀrḫ	ʔrx	ʔ r x		324	ʔ - r - x -
1960	minaean	ordonner (to order, direct)	ˀmr	ʔmr	ʔ m r		130	ʔ - m r
5059	hebrew	ordure (material for vessels)	mädär	mædær	m æ d æ r		517	m æ d æ r -
9713	jewishbabylonianaramaic	ordure, excrement	gālāl	gaːlaːl	g aː l aː l		990	g - - aː l aː l -
9646	arabic	ordures ôtées de la maison et jetées en un tas (garbage removed from the house and thrown in a heap)	kiban,  kibat-	kiban	k i b a n		986	k i b a n -
9287	arabic	oreille percée (pierced ear)	ḫarmāˀ-	xarmaːʔ-	x a r m aː ʔ		959	x a - r - m aː ʔ
15589	tigre	orifice of the teat; the urethra	ḥəlil-	ħəlil-	ħ ə l i l		1751	ħ ə - l - i l
2993	arabic	origin, root, stock; abundance of offspring	ḍiˀḍiˀ-	dˤiʔdˤiʔ-	dˤ i ʔ dˤ i ʔ		261	dˤ i ʔ - - dˤ i ʔ - -
1598	arabic	origin, source, root	šarḫ-	ʃarx-	ʃ a r x		98	- - ʃ a r - x - -
17981	hebrew	ornament, splendor	ṣəbī	sˤəbiː	sˤ ə b iː		2075	- - sˤ ə - b - - - iː
10143	arabic	orphan	yatīm-	jatiːm-	j a t iː m		1036	j a - t iː m - -
10141	hebrew	orphan	yātōm	jaːtoːm	j aː t oː m		1036	j aː - t oː m - -
10146	jibbali	orphan	ótím	ótím	ó t í m		1036	- ó - t í m - -
10145	mehri	orphan	ḥə-ytīm	ħə-jtiːm	ħ ə j t iː m		1036	ħ ə j t iː m - -
10138	pws	orphan	*yatVm-	jat-m-	j a t m		1036	j a - t - m - -
10144	soddo	orphan	tamʷyä	tamʷjæ	t a mʷ j æ		1036	- - - t a mʷ j æ
10142	syriac	orphan	yatmā	jatmaː	j a t m aː		1036	j a - t - m - aː
10140	ugaritic	orphan	ytm	jtm	j t m		1036	j - - t - m - -
10148	soqotri	orphan boy	έytim	ejtim	e j t i m		1036	- e j t i m - -
3976	arabic	oryx mâle (male oryx)	ˀirān-	ʔiraːn-	ʔ i r aː n		374	ʔ i - r - aː - n -
3874	syriac	ostrich	ˁnāḳā	ʕnaːqˤaː	ʕ n aː qˤ aː		364	- - ʕ - - n aː qˤ aː - - -
14851	arabic	ostrich	naˁāmat-	naʕaːmat-	n a ʕ aː m a t		1626	n a ʕ aː m a t -
14846	hebrew	ostrich	noˁŏmīt	noʕŏmiːt	n o ʕ ŏ m iː t		1626	n o ʕ ŏ m iː t -
14849	jewishbabylonianaramaic	ostrich	naˁāmītā	naʕaːmiːtaː	n a ʕ aː m iː t aː		1626	n a ʕ aː m iː t aː
14847	jewishpalestinianaramaic	ostrich	nˁmy	nʕmj	n ʕ m j		1626	n - ʕ - m - j -
14845	ps	ostrich	*nu/aˁ(ā)m-	nu	n u		1626	n - - - - - - u
14850	syriac	ostrich	naˁāmā	naʕaːmaː	n a ʕ aː m aː		1626	n a ʕ aː m - - aː
15000	arabic	oter, enlever le prépuce (dans la circoncision) (to take off, remove the foreskin (in circumcision)	ǯlˁ	glʕ	g l ʕ		1652	g - l - ʕ - - -
3190	maalula	other	ḥrēna	ħreːna	ħ r eː n a		291	ħ - - - r eː n a
3184	oldaramaic	other	ˀḥrn	ʔħrn	ʔ ħ r n		291	ʔ - ħ - r - n -
3183	parm	other	*ˀḥrn (*ˀuḥrān-)	ʔħrn	ʔ ħ r n		291	ʔ - ħ - r - n -
3189	mandaic	other, another	hurina	hurina	h u r i n a		291	h - u - r i n a
3186	jewishpalestinianaramaic	other, other one	ˀōḥārān	ʔoːħaːraːn	ʔ oː ħ aː r aː n		291	ʔ oː ħ aː r aː n -
3188	syriac	other; some, any; different	(ˀ)ḥrenā	ħrenaː	ħ r e n aː		291	ħ - - - r e n aː
14451	akkadian	our (genitive pronominal suffix, 1 pl.)	-ni	-ni	n i		1568	n i
314	amarnacanaanite	our eyes	ḫe-na-ya (du., 1 pl. sff.)	xe-na-ja	x e n a j a		19	x e - - n a j a
14454	geez	our; us (genitive and accusative pronominal suffix)	-na	-na	n a		1568	n a
14453	arabic	our; us (genitive and accusative pronominal suffix, 1 pl.)	-nā	-naː	n aː		1568	n aː
14452	hebrew	our; us (genitive and accusative pronominal suffix, 1 pl.)	-nū	-nuː	n uː		1568	n uː
14450	ps	our; us (genitive and accusative pronominal suffix, 1 pl.)	*-nV	-n-	n		1568	n -
14455	tigre	our; us (genitive and accusative pronominal suffix, 1 pl.)	-na	-na	n a		1568	n a
14456	tigrinya	our; us (genitive and accusative pronominal suffix, 1 pl.)	-na	-na	n a		1568	n a
16180	mandaic	outcry, provocation, anathema	bgan, abgan	bgan	b g a n		1830	b g a n
11251	hebrew	outer garment, cloak	ŝimlā	ɬimlaː	ɬ i m l aː		1159	ɬ i - m l aː -
11252	officialaramaic	outer garment, cloak	šá-am-lat	ʃá-am-lat	ʃ á a m l a t		1159	ʃ á a m l a t
11250	pcs	outer garment, cloak	*ŝaml-at-	ɬaml-at-	ɬ a m l a t		1159	ɬ a - m l a t
17153	tigrinya	outlet, passage, gate	bärri	bærri	b æ r r i		1972	b æ r r i
15808	hatran	outside	br	br	b r		1784	- b - r - - - - -
15805	officialaramaic	outside	br	br	b r		1784	- b - r - - - - -
15807	palmyrean	outside	br	br	b r		1784	- b - r - - - - -
13890	harari	outside of, except, beside	zalta/zältā-m	zalta	z a l t a		1465	z a l t a
15812	mandaic	outside, country outside, desert	bar	bar	b a r		1784	- b - - a r - - -
10460	soqotri	oven	moˀfe	moʔfe	m o ʔ f e		1069	m o ʔ f - e -
2303	akkadian	overseer (person in charge of a group of soldiers, workers or craftsmen)	waklu	waklu	w a k l u		168	w - - a - k - l u
13728	tigrinya	owing to, for, because of; about, concerning, instead of, in place of; for the sake of	səlä	səlæ	s ə l æ		1430	s ə l æ - -
14810	arabic	owl	būh-, būm-	buːh-	b uː h		1617	b uː h - - -
14806	ps	owl	*bVˀ(w)-, *būh-	b-ʔ-	b ʔ		1617	b - ʔ - - -
3519	soddo	owner	bal	bal	b a l		335	b a - - l - - -
3512	sabaic	owner, citizen, husband	bˁl	bʕl	b ʕ l		335	b - ʕ - l - - -
3509	syriac	owner, husband	baˁlā	baʕlaː	b a ʕ l aː		335	b a ʕ - l - - aː
3511	arabic	owner, lord	baˁl-	baʕl-	b a ʕ l		335	b a ʕ - l - - -
3521	jibbali	owner, lord	báˁal	báʕal	b á ʕ a l		335	b á ʕ a l - - -
3520	mehri	owner, lord	bāl	baːl	b aː l		335	b aː - - l - - -
3513	minaean	owner, lord	bˁl	bʕl	b ʕ l		335	b - ʕ - l - - -
3514	qatabanian	owner, lord	bˁl	bʕl	b ʕ l		335	b - ʕ - l - - -
3515	geez	owner, possessor; master	bāˁl, baˁāl	baːʕl	b aː ʕ l		335	b aː ʕ - l - - -
3503	biblicalaramaic	owner; lord	bəˁēl	bəʕeːl	b ə ʕ eː l		335	b ə ʕ eː l - - -
3636	tigre	ox	sor	sor	s o r		345	s o - - r - -
3649	jewishbabylonianaramaic	ox	tōr	toːr	t oː r		346	t oː - r - -
3648	samaritan	ox	twr	twr	t w r		346	t - w r - -
3853	phoenician	ox	ˀlp	ʔlp	ʔ l p		362	ʔ - l - p -
5740	tigre	ox	bara	bara	b a r a		590	b a - - r a -
5727	ammonite	ox (beast of burden)	bˁr	bʕr	b ʕ r		590	b - ʕ - r - -
3644	biblicalaramaic	ox, bull	tōr	toːr	t oː r		346	t oː - r - -
5742	amharic	ox, bull	bäre	bære	b æ r e		590	b æ - - r e -
5744	argobba	ox, bull	bara, bäˁara, baˀra	bara	b a r a		590	b a - - r a -
5748	chaha	ox, bull	bora	bora	b o r a		590	b o - - r a -
5750	endegen	ox, bull	bawrä	bawræ	b a w r æ		590	b a w - r æ -
5751	ennemor	ox, bull	bawəra	bawəra	b a w ə r a		590	b a w ə r a -
5749	ezha	ox, bull	bora	bora	b o r a		590	b o - - r a -
5755	gogot	ox, bull	bora	bora	b o r a		590	b o - - r a -
5752	gyeto	ox, bull	bawra	bawra	b a w r a		590	b a w - r a -
5745	harari	ox, bull	bāra, baˀara	baːra	b aː r a		590	b aː - - r a -
5754	masqan	ox, bull	bora	bora	b o r a		590	b o - - r a -
5753	muher	ox, bull	bora	bora	b o r a		590	b o - - r a -
5756	soddo	ox, bull	bora	bora	b o r a		590	b o - - r a -
5739	tigre	ox, bull	bəˁrāy	bəʕraːj	b ə ʕ r aː j		590	b ə ʕ - r aː j
5741	tigrinya	ox, bull	bəˁray, bäˁray	bəʕraj	b ə ʕ r a j		590	b ə ʕ - r a j
5746	wolane	ox, bull	barä	baræ	b a r æ		590	b a - - r æ -
5747	zway	ox, bull	būrä	buːræ	b uː r æ		590	b uː - - r æ -
5738	geez	ox, bull, horned cattle	bəˁər, bəˁərā, bəˁrāwi, bəˁrāy	bəʕər	b ə ʕ ə r		590	b ə ʕ ə r - -
3647	jewishpalestinianaramaic	ox, cow	twr	twr	t w r		346	t - w r - -
5944	mandaic	packanimal, ass, donkey	ḥamara	ħamara	ħ a m a r a		610	ħ a m a r a
13608	sabaic	pact, alliance	ḥbl	ħbl	ħ b l		1407	ħ - b - - l -
4410	jibbali	paddy ear	ḥiṭet	ħitˤet	ħ i tˤ e t		435	ħ i - tˤ e t -
14108	arabic	pain of the anus	saram-	saram-	s a r a m		1506	s a r a - m -
14540	jewishpalestinianaramaic	pain, sorrow, trouble	ṣˁr	sˤʕr	sˤ ʕ r		1578	sˤ - - ʕ - r -
6878	akkadian	palate	liḳ pî	liqˤ	l i qˤ		711	- - - l i qˤ - - - -
12275	hebrew	palate	ḥēk	ħeːk	ħ eː k		1266	ħ eː - - - k -
12277	jewishpalestinianaramaic	palate	ḥk	ħk	ħ k		1266	ħ - - - - k -
12278	jewishpalestinianaramaic	palate	ḥikkā	ħikkaː	ħ i k k aː		1266	ħ i - k - k aː
12276	officialaramaic	palate	ḥnk	ħnk	ħ n k		1266	ħ - - n - k -
12274	pws	palate	*ḥVnVk-, *ḥink-	ħ-n-k-	ħ n k		1266	ħ - - n - k -
12279	syriac	palate	ḥenkā, ḥekkā, ḥunkā	ħenkaː	ħ e n k aː		1266	ħ e - n - k aː
12283	tigre	palate	ḥanäk	ħanæk	ħ a n æ k		1266	ħ a - n æ k -
12286	harsusi	palate and uvula	ḥénnek	ħénnek	ħ é n n e k		1266	ħ é n n e k -
12281	arabic	palate, soft palate	ḥanak-	ħanak-	ħ a n a k		1266	ħ a - n a k -
12280	mandaic	palate, throat	hinka	hinka	h i n k a		1266	h i - n - k a
7935	ps	palm	*kapp-	kapp-	k a p p		834	k a p p -
7940	syriac	palm	kappā	kappaː	k a p p aː		834	k a p p aː
7937	ugaritic	palm	kp	kp	k p		834	k - - p -
7955	geez	palm	ˀərāḥ	ʔəraːħ	ʔ ə r aː ħ		835	ʔ ə r aː ħ - - - -
7948	ps	palm	*rāḥ-at-	raːħ-at-	r aː ħ a t		835	- - r aː ħ a t - -
16055	parm	palm	*pas-	pas-	p a s		1815	p a s - -
17176	syriac	palm	sīṭā	siːtˤaː	s iː tˤ aː		1977	s iː - tˤ aː
9498	mandaic	palm (of hand)	pras	pras	p r a s		974	p - r a s - - -
7947	harsusi	palm of hand	kəf	kəf	k ə f		834	k ə - f -
7946	jibbali	palm of hand	kεf	kεf	k ɛ f		834	k ɛ - f -
7942	maalula	palm of hand	kaffa	kaffa	k a f f a		834	k a f f a
7945	mehri	palm of hand	kaf	kaf	k a f		834	k a - f -
7954	arabic	palm of hand	rāḥat-	raːħat-	r aː ħ a t		835	- - r aː ħ a t - -
7959	jibbali	palm of hand	irɔ́ḥɔ́t	irɔ́ħɔ́t	i r ɔ́ ħ ɔ́ t		835	- i r ɔ́ ħ ɔ́ t - -
7958	mehri	palm of hand	rəḥāt	rəħaːt	r ə ħ aː t		835	- - r ə ħ aː t - -
7957	tigrinya	palm of hand	raḥ ˀid	raħ	r a ħ		835	- - r a ħ - - - -
16057	syriac	palm of hand; sole of foot	pastā	pastaː	p a s t aː		1815	p a s t aː
7960	harsusi	palm of the hand	ərḥāt	ərħaːt	ə r ħ aː t		835	- ə r - ħ aː t - -
7952	ugaritic	palm of the hand	rḥt	rħt	r ħ t		835	- - r - ħ - t - -
13327	amharic	palm of the hand	ṭəffi	tˤəffi	tˤ ə f f i		1371	tˤ ə f f i - -
16056	biblicalaramaic	palm of the hand	pas	pas	p a s		1815	p a s - -
7956	tigre	palm of the hand, sole of foot	räḥat	ræħat	r æ ħ a t		835	- - r æ ħ a t - -
4648	argobba	palm tree	təmər, tämər	təmər	t ə m ə r		483	t ə m ə r - -
4649	harari	palm tree	timir	timir	t i m i r		483	t i m i r - -
4651	gogot	palm, date tree	tämər	tæmər	t æ m ə r		483	t æ m ə r - -
7943	arabic	palm, hand	kaff-	kaff-	k a f f		834	k a f f -
7939	jewishpalestinianaramaic	palm, hand	kap	kap	k a p		834	k a - p -
14053	tigre	palme	sənzər	sənzər	s ə n z ə r		1499	s ə n z ə - r - - -
548	sabaic	palmheart	lbb	lbb	l b b		27	l - - b - b -
9417	amharic	pangs of labour or childbirth	mǝṭ	mǝtˤ	m ə tˤ		971	- - m ə - - tˤ - - -
10556	syriac	panther	pahdā	pahdaː	p a h d aː		1081	p a h - d - aː - -
6975	jewishbabylonianaramaic	pap, breast	bizzā, biztā	bizzaː	b i z z aː		720	b i z z - - aː
11393	jibbali	paradise	gɛnt	gɛnt	g ɛ n t		1174	- g ɛ - n - t
11392	mehri	paradise	gənnēt	gənneːt	g ə n n eː t		1174	- g ə n n eː t
14958	akkadian	parasite, louse	uplu	uplu	u p l u		1645	u p - l - - u -
15769	jewishbabylonianaramaic	parasitic worm	ḳūḳānā	qˤuːqˤaːnaː	qˤ uː qˤ aː n aː		1778	qˤ uː - qˤ aː n aː
5446	tigrinya	parasol, umbrella; awning, canopy	ṣəlal	sˤəlal	sˤ ə l a l		556	sˤ ə l a l - -
14686	ugaritic	parched field	ḥmdrt	ħmdrt	ħ m d r t		1599	ħ - m - - d - r - t
14031	tigrinya	parete interna dello stomaco dei ruminanti (inner wall of a ruminant`s stomach)	səmbər	səmbər	s ə m b ə r		1496	s ə m b ə r
11375	tigre	parois de hutte, mur de la maison (wall of the house, hut)	gudur	gudur	g u d u r		1173	g u d u r - -
13992	soqotri	part	faḳḥ	faqˤħ	f a qˤ ħ		1487	f a qˤ - ħ
7730	arabic	part between the hump and the neck	γārib-	ɣaːrib-	ɣ aː r i b		803	ɣ aː r i b -
11916	gogot	part of body between the shoulderblades	däfäna	dæfæna	d æ f æ n a		1227	d æ - f æ n a
11914	selti	part of body between the shoulderblades	däfäna	dæfæna	d æ f æ n a		1227	d æ - f æ n a
11915	wolane	part of body between the shoulderblades	däfäna	dæfæna	d æ f æ n a		1227	d æ - f æ n a
15738	akkadian	part of human body, possibly waist	ḫanṣātu	xansˤaːtu	x a n sˤ aː t u		1772	x a n sˤ aː t u
15598	akkadian	part of human insides	umandu	umandu	u m a n d u		1753	- u - m a n - d u
7726	akkadian	part of neck	arūpu	aruːpu	a r uː p u		803	- a r uː p u
7338	akkadian	part of sheep's lung	sinibtu, siniptu	sinibtu	s i n i b t u		755	s i n i b t u - -
8114	akkadian	part of the animal stomach	ḳuḳḳubātu	qˤuqˤqˤubaːtu	qˤ u qˤ qˤ u b aː t u		850	qˤ u qˤ qˤ u b aː t u
14029	pes	part of the animal's stomach	*sVmbVr	s-mb-r	s m b r		1496	s - m b - r
505	arabic	part of the back of the neck that is between the ears	maqadd-, muqadd­-	maqadd-	m a q a d d		25	m a - - q a d d - -
10695	akkadian	part of the body of an animal	gannu	gannu	g a n n u		1096	g a n - n u
2735	pc	part of the eye	*ˁapˁap-	ʕapʕap-	ʕ a p ʕ a p		221	ʕ a p ʕ a - p - - - -
7893	arabic	part of the gum where teeth grow	durdur-	durdur-	d u r d u r		827	- - d u r - - d u r -
10681	akkadian	part of the lower leg of a quadruped	gudgudātu	gudgudaːtu	g u d g u d aː t u		1095	g u d g u d aː t u
14036	arabic	part where the head rests upon the neck	sarīr-	sariːr-	s a r iː r		1498	s a r - - iː r -
17109	pws	part, lot	*pas-	pas-	p a s		1966	- - p a s - - -
17110	nabataean	part, portion	ps	ps	p s		1966	- - p - s - - -
13954	tigre	partie de la jambe audessous du mollet	särbä	særbæ	s æ r b æ		1479	s æ r - b æ
2595	minaean	partie intérieure d’une construction (interior part of a construction)	gw-n	gw-n	g w n		199	g - - w n - - -
9708	jibbali	partly formed faeces or dung	ẑɔ́fuγ	zɔ́fuɣ	z ɔ́ f u ɣ		989	z ɔ́ f - u ɣ -
9300	tigrinya	partorire (to give birth)	ḥaräsä	ħaræsæ	ħ a r æ s æ		960	ħ a - r æ s æ
14826	arabic	partridge	ḥaǯal-	ħagal-	ħ a g a l		1621	ħ a g a l -
14824	pws	partridge	*ḥagal-	ħagal-	ħ a g a l		1621	ħ a g a l -
14825	syriac	partridge	ḥaglā	ħaglaː	ħ a g l aː		1621	ħ a g - l aː
14974	amharic	partridge	fərfərt	fərfərt	f ə r f ə r t		1647	f ə r f ə r - t -
15788	hebrew	partridge	ḳōrē(ˀ)	qˤoːreː	qˤ oː r eː		1780	qˤ oː - r eː - - - -
15443	amharic	partridge (Perdrix erckelii)	ḳoḳ	qˤoqˤ	qˤ o qˤ		1732	qˤ o qˤ - - - - - - - -
16859	harari	pass	ada	ada	a d a		1924	- a d - - a
17155	argobba	passage, entrance	bär	bær	b æ r		1972	b æ - r -
17156	gafat	passage, entrance	bär	bær	b æ r		1972	b æ - r -
17157	gurage	passage, entrance	bär	bær	b æ r		1972	b æ - r -
17152	tigre	passage, entrance	bär	bær	b æ r		1972	b æ - r -
752	sabaic	passageway, corridor	ḫḫ	xx	x x		36	x - - x - -
12073	hebrew	passion	ˁăgābā	ʕăgaːbaː	ʕ ă g aː b aː		1243	ʕ ă - g aː b aː
11158	akkadian	past, bygone time; before, in the presence, in front of	maḫru	maxru	m a x r u		1144	m a x - r u
5117	soqotri	pasture	dábar	dábar	d á b a r		525	- - d á b a r - -
3173	hebrew	pasture, open fields; field, arable land	ŝādǟ	ɬaːdæː	ɬ aː d æː		289	- - ɬ aː d - æː -
5113	hebrew	pasture, steppe, desert	midbār	midbaːr	m i d b aː r		525	m i d - b aː r - -
5012	hebrew	paternal aunt	dōdā	doːdaː	d oː d aː		510	d oː d aː - -
5011	ps	paternal aunt	*dād-at-	daːd-at-	d aː d a t		510	d aː d a t -
5013	syriac	paternal aunt	dādtā	daːdtaː	d aː d t aː		510	d aː d - t aː
5030	jibbali	paternal aunt	ḫɔ́lɔ́t	xɔ́lɔ́t	x ɔ́ l ɔ́ t		512	x ɔ́ l ɔ́ t -
5029	mehri	paternal aunt	ḫəlūt	xəluːt	x ə l uː t		512	x ə l uː t -
5036	arabic	paternal aunt	ˁammat-	ʕammat-	ʕ a m m a t		513	ʕ a m m a t -
5034	syriac	paternal aunt	ˁamtā	ʕamtaː	ʕ a m t aː		513	ʕ a - m - t aː
5040	tigre	paternal aunt	ˁammät	ʕammæt	ʕ a m m æ t		513	ʕ a m m æ t -
5000	akkadian	paternal uncle	dādu	daːdu	d aː d u		509	d aː d u -
5007	geez	paternal uncle	dud	dud	d u d		509	d u d - -
5002	hebrew	paternal uncle	dōd	doːd	d oː d		509	d oː d - -
5009	jibbali	paternal uncle	did	did	d i d		509	d i d - -
5008	mehri	paternal uncle	ḥə-dīd	ħə-diːd	ħ ə d iː d		509	ħ ə d iː d
5005	minaean	paternal uncle	dd	dd	d d		509	d - d - -
4999	ps	paternal uncle	*dād-	daːd-	d aː d		509	d aː d - -
5006	qatabanian	paternal uncle	dd	dd	d d		509	d - d - -
5003	syriac	paternal uncle	dādā	daːdaː	d aː d aː		509	d aː d aː -
5035	arabic	paternal uncle	ˁamm-	ʕamm-	ʕ a m m		513	ʕ a m m - - -
5039	hadramitic	paternal uncle	ˁm	ʕm	ʕ m		513	ʕ - - m - - -
5038	minaean	paternal uncle	ˁm	ʕm	ʕ m		513	ʕ - - m - - -
5037	sabaic	paternal uncle	ˁm	ʕm	ʕ m		513	ʕ - - m - - -
3380	geez	path, trace, track, footprint	ˀaŝar	ʔaɬar	ʔ a ɬ a r		325	- ʔ a ɬ a r -
15750	harsusi	paw, hoof	ḫef	xef	x e f		1774	x e f - -
12335	minaean	payer le prix (to pay the price)	ḫs₃r	xs₃r	x s ³ r		1273	x - s - - - ³ r
10759	geez	paying, rewarding, compensating	fdy	fdj	f d j		1104	f - d - j - -
10758	minaean	payment d'une redevance (payment of a fee)	fdyt	fdjt	f d j t		1104	f - d - j t -
17975	akkadian	peace	salīmu	saliːmu	s a l iː m u		2074	- s a l iː m u
16007	tigre	peanuts	ful	ful	f u l		1809	f u l
16008	tigrinya	peanuts; breakfast dish of boiled beans	ful	ful	f u l		1809	f u l
6870	arabic	pearl necklace; dyed wool collar that hangs as an ornament on the camel's neck	ṯuknat-	θuknat-	θ u k n a t		709	θ u k - n a t
15040	arabic	peau d'une bête ôtée et vidée (skin of an animal removed and emptied)	ǯilf-	gilf-	g i l f		1655	g i - l - f - - -
15006	arabic	peau mince qui couvre la plaie en voie de guérison (thin skin that covers the healing wound)	ǯulbat-	gulbat-	g u l b a t		1653	g u l b a t
6810	arabic	peau ôtée récemment d'un agneau ou d'un chevreau (recently removed skin from a lamb or kid)	mask-	mask-	m a s k		703	m a s - k - -
5088	hebrew	pebble, gravel	ḥāṣāṣ	ħaːsˤaːsˤ	ħ aː sˤ aː sˤ		519	ħ aː sˤ - - aː sˤ - - - -
5094	tigre	pebble, gravel	ḥoṣa	ħosˤa	ħ o sˤ a		519	ħ o - - - - sˤ a - - -
5095	tigre	pebble, gravel	ḥaṣḥaṣ	ħasˤħasˤ	ħ a sˤ ħ a sˤ		519	ħ a sˤ - ħ a sˤ - - - -
5098	soqotri	pebbles	ḥáṣḥeṣ	ħásˤħesˤ	ħ á sˤ ħ e sˤ		519	ħ á sˤ - ħ e sˤ - - - -
5091	arabic	pebbles or small stones	ḥaṣaⁿ	ħasˤa	ħ a sˤ a		519	ħ a - - - - sˤ a - - -
3721	mehri	peculiar, strange; stranger	γəráyb	ɣərájb	ɣ ə r á j b		348	- ɣ ə - r á j b - - -
10028	tigre	pedere	fäša	fæʃa	f æ ʃ a		1024	f æ ʃ - - a -
1355	hertevin	peel	ḳelpa	qˤelpa	qˤ e l p a		78	qˤ e l - p - - a
1353	maalula	peel	ḳelfa	qˤelfa	qˤ e l f a		78	qˤ e l - f - - a
6393	endegen	peel, bark a tree	nēṭä	neːtˤæ	n eː tˤ æ		653	- - n eː - - tˤ æ -
6394	ennemor	peel, bark a tree	nēṭä	neːtˤæ	n eː tˤ æ		653	- - n eː - - tˤ æ -
6395	gyeto	peel, bark a tree	nēṭä	neːtˤæ	n eː tˤ æ		653	- - n eː - - tˤ æ -
6396	muher	peel, bark a tree	laṭä	latˤæ	l a tˤ æ		653	- - l a - - tˤ æ -
1369	amharic	peel, crust, bark, shell	ḳərfit	qˤərfit	qˤ ə r f i t		80	qˤ ə r - f i t -
1349	jewishbabylonianaramaic	peel, shell	ḳlāpṯā	qˤlaːpθaː	qˤ l aː p θ aː		78	qˤ - l aː p - θ aː
11318	pcs	peg	*watid-	watid-	w a t i d		1168	w a t i d -
11321	tigre	peg	mətəd	mətəd	m ə t ə d		1168	m ə t ə d -
15197	jewishpalestinianaramaic	pelican	šlynwnyn	ʃljnwnjn	ʃ l j n w n j n		1685	ʃ - l j n w n j n -
15215	geez	pelican	gumgumā	gumgumaː	g u m g u m aː		1689	g u m g u - m aː
15438	jewishbabylonianaramaic	pelican	ḳāḳā	qˤaːqˤaː	qˤ aː qˤ aː		1732	qˤ aː qˤ - - - - - - aː -
15437	jewishpalestinianaramaic	pelican	ḳḳ	qˤqˤ	qˤ qˤ		1732	qˤ - qˤ - - - - - - - -
15442	syriac	pelican	ḳāḳā	qˤaːqˤaː	qˤ aː qˤ aː		1732	qˤ aː qˤ - - - - - - aː -
391	ebla	pelo; capelli	sa-ra-du-um, sa-ra-tum	sa-ra-du-um	s a r a d u u m		21	s a - - - - r a d u u m
6754	amharic	pelvic bone	anesa	anesa	a n e s a		695	- - a - n e s - a -
15890	harari	pelvic region, lap	fōy	foːj	f oː j		1797	f oː j - - - -
6764	jibbali	pelvis	ˁakərũt	ʕakərũt	ʕ a k ə r ũ t		696	ʕ a k ə r - - - ũ t -
6763	mehri	pelvis	ˀākərmōt	ʔaːkərmoːt	ʔ aː k ə r m oː t		696	ʔ aː k ə r - - m oː t -
15176	protomsa	pen	*ḥurr-	ħurr-	ħ u r r		1681	ħ u r r
18191	akkadian	pen (for cattle, rarely for sheep and goats, horses), enclosure, courtyard	tarbāṣu	tarbaːsˤu	t a r b aː sˤ u		2126	t a r b aː sˤ u
4003	arabic	penis	barbur	barbur	b a r b u r		376	- - b a r b u r
4000	officialaramaic	penis	ˀbr	ʔbr	ʔ b r		376	ʔ - b - r - - -
7310	harsusi	penis	feḥl	feħl	f e ħ l		752	f e - ħ - l - - -
7309	jibbali	penis	fáḥəl	fáħəl	f á ħ ə l		752	f á - ħ ə l - - -
7308	mehri	penis	fēḥəl	feːħəl	f eː ħ ə l		752	f eː - ħ ə l - - -
7292	ps	penis	*paḥl-	paħl-	p a ħ l		752	p a - ħ - l - - -
7311	soqotri	penis	fáḥal	fáħal	f á ħ a l		752	f á - ħ a l - - -
15782	arabic	penis	kumuddat-	kumuddat-	k u m u d d a t		1779	k u m u d d a t - -
16045	tigre	penis	ḳäṣir	qˤæsˤir	qˤ æ sˤ i r		1812	qˤ æ sˤ i r - - -
16616	endegen	penis	ḳura, ḳurˀä	qˤura	qˤ u r a		1882	- - qˤ u r - a
16617	ennemor	penis	ḳura	qˤura	qˤ u r a		1882	- - qˤ u r - a
16618	gyeto	penis	ḳura	qˤura	qˤ u r a		1882	- - qˤ u r - a
17877	akkadian	penis	išaru	iʃaru	i ʃ a r u		2050	- i ʃ a r u
17876	arealreconstruction	penis	*ˀVšVr-	ʔ-ʃ-r-	ʔ ʃ r		2050	ʔ - ʃ - r -
17878	ugaritic	penis	ˀušr	ʔuʃr	ʔ u ʃ r		2050	ʔ u ʃ - r -
4002	arabic	penis gland	burrat, barbūr	burrat	b u r r a t		376	- - b u r r a t
4125	amharic	penis, testis	əskit	əskit	ə s k i t		391	- ə s - k i t -
11863	arabic	penis; vulva	būḥ-	buːħ-	b uː ħ		1221	b uː ħ -
2564	ugaritic	people	ˀinš	ʔinʃ	ʔ i n ʃ		198	ʔ i n ʃ - - -
4296	jibbali	people	yɔ	jɔ	j ɔ		421	- j ɔ - -
4295	mehri	people	ḥā-bū	ħaː-buː	ħ aː b uː		421	- ħ aː b uː
4294	protomsa	people	*ˀib-V	ʔib--	ʔ i b		421	- ʔ i b -
4297	soqotri	people	έˀɛfo, έfo	eʔɛfo	e ʔ ɛ f o		421	e ʔ ɛ f o
7576	ps	people	*nVš-	n-ʃ-	n ʃ		789	n - ʃ - - -
8093	soqotri	people	fâḥid	fâħid	f â ħ i d		848	- f â ħ i d - -
